post_id	date	num_likes	num_angry	num_shares
96033897836_10155832685487837	2016-09-17T22:52:46+0000	3631	2	388
96033897836_10155828734242837	2016-09-16T20:20:38+0000	852	0	86
96033897836_10155827456122837	2016-09-16T12:03:23+0000	304	0	35
96033897836_10155823931432837	2016-09-15T12:03:07+0000	2855	2	3760
96033897836_10155821622017837	2016-09-14T19:07:15+0000	541	0	78
96033897836_10155819351377837	2016-09-14T01:42:37+0000	728	0	66
96033897836_10155818550092837	2016-09-13T20:35:31+0000	921	0	86
96033897836_10155816077952837	2016-09-13T02:22:11+0000	536	0	30
96033897836_10155816020872837	2016-09-13T01:58:58+0000	2360	3	138
96033897836_10155812402892837	2016-09-11T23:55:24+0000	274	0	0
96033897836_10155808239772837	2016-09-10T21:39:55+0000	499	2	71
96033897836_10155807828957837	2016-09-10T18:58:46+0000	425	0	14
96033897836_10155807505037837	2016-09-10T16:55:32+0000	1703	0	206
96033897836_10155804604662837	2016-09-09T20:07:00+0000	646	2	71
96033897836_10155804549132837	2016-09-09T19:34:47+0000	391	0	13
96033897836_10155801942822837	2016-09-09T01:08:53+0000	1361	7	253
96033897836_10155801263952837	2016-09-08T20:52:14+0000	11684	3	208
96033897836_10155800722012837	2016-09-08T17:20:17+0000	923	0	245
96033897836_10155797246112837	2016-09-07T18:35:50+0000	2160	0	154
96033897836_10155794556517837	2016-09-06T23:14:55+0000	8355	1	8408
96033897836_10155791219907837	2016-09-06T01:07:02+0000	926	1	83
96033897836_10155782688112837	2016-09-03T19:45:46+0000	866	7	96
96033897836_10155778801307837	2016-09-02T21:47:18+0000	636	2	39
96033897836_10155778307062837	2016-09-02T19:12:57+0000	1356	4	234
96033897836_10155774547347837	2016-09-01T18:32:00+0000	507	7	49
96033897836_10155774514102837	2016-09-01T18:01:12+0000	503	3	76
96033897836_10155770858087837	2016-08-31T19:25:46+0000	796	3	110
96033897836_10155770396637837	2016-08-31T17:17:57+0000	5726	116	768
96033897836_10155767514832837	2016-08-30T21:56:42+0000	829	1	87
96033897836_10155767131267837	2016-08-30T20:23:41+0000	941	2	134
96033897836_10155763712282837	2016-08-29T21:02:50+0000	423	2	57
96033897836_10155763631537837	2016-08-29T20:36:08+0000	262	2	0
96033897836_10155762707277837	2016-08-29T15:22:26+0000	436	1	53
96033897836_10155760070172837	2016-08-28T20:54:13+0000	1398	2	87
96033897836_10155755937562837	2016-08-27T20:03:34+0000	1049	1	122
96033897836_10155749086857837	2016-08-25T22:21:45+0000	725	1	88
96033897836_10155748636287837	2016-08-25T19:51:49+0000	838	0	75
96033897836_10155746032917837	2016-08-25T02:07:17+0000	450	1	43
96033897836_10155745622757837	2016-08-24T22:59:33+0000	716	13	73
96033897836_10155742279832837	2016-08-24T00:10:30+0000	623	0	61
96033897836_10155741823602837	2016-08-23T21:15:36+0000	330	0	33
96033897836_10155741123607837	2016-08-23T16:51:10+0000	712	0	33
96033897836_10155738921497837	2016-08-23T00:50:27+0000	593	1	72
96033897836_10155736285697837	2016-08-22T13:06:28+0000	1662	3	309
96033897836_10155735419057837	2016-08-22T00:37:34+0000	2639	1	194
96033897836_10155734269277837	2016-08-21T18:02:25+0000	5318	4	280
96033897836_10155731670467837	2016-08-21T00:29:21+0000	2002	0	636
96033897836_10155731545907837	2016-08-20T23:39:19+0000	4243	4	271
96033897836_10155730216827837	2016-08-20T15:38:12+0000	1930	0	64
96033897836_10155726885437837	2016-08-19T16:51:40+0000	1199	0	36
96033897836_10155724770397837	2016-08-19T00:18:43+0000	925	0	56
96033897836_10155724034807837	2016-08-18T20:34:33+0000	3308	1	111
96033897836_10155721113222837	2016-08-17T22:49:52+0000	6392	14	1965
96033897836_10155720642152837	2016-08-17T20:27:07+0000	527	0	77
96033897836_10155717667632837	2016-08-16T23:57:29+0000	1687	1	56
96033897836_10155716540337837	2016-08-16T17:37:21+0000	435	2	54
96033897836_10155714394062837	2016-08-16T01:40:36+0000	2174	2	71
96033897836_10155713789042837	2016-08-15T21:41:43+0000	381	0	49
96033897836_10155710113007837	2016-08-14T21:05:00+0000	816	1	124
96033897836_10155710066212837	2016-08-14T20:22:46+0000	1698	0	43
96033897836_10155707862702837	2016-08-14T12:30:00+0000	6218	1	170
96033897836_10155706811947837	2016-08-13T21:37:02+0000	891	1	90
96033897836_10155704018632837	2016-08-13T02:34:53+0000	640	1	54
96033897836_10155703114067837	2016-08-12T20:17:11+0000	390	0	14
96033897836_10155702771497837	2016-08-12T18:19:18+0000	710	2	81
96033897836_10155700312512837	2016-08-11T23:30:00+0000	837	1	130
96033897836_10155700271602837	2016-08-11T23:00:00+0000	830	3	115
96033897836_10155700235047837	2016-08-11T22:28:10+0000	1150	0	155
96033897836_10155699586462837	2016-08-11T18:49:43+0000	1346	0	125
96033897836_10155697401717837	2016-08-11T02:18:42+0000	830	0	130
96033897836_10155697067527837	2016-08-11T00:37:00+0000	384	0	54
96033897836_10155697042987837	2016-08-10T23:55:40+0000	797	0	135
96033897836_10155693609397837	2016-08-09T23:06:20+0000	819	0	69
96033897836_10155693398587837	2016-08-09T21:51:32+0000	522	0	75
96033897836_10155690389497837	2016-08-08T22:54:16+0000	561	0	63
96033897836_10155689936017837	2016-08-08T20:26:50+0000	4677	1	234
96033897836_10155689709677837	2016-08-08T19:13:56+0000	785	1	176
96033897836_10155686378002837	2016-08-07T20:20:39+0000	717	3	135
96033897836_10155683778637837	2016-08-07T01:00:00+0000	1727	0	166
96033897836_10155683754172837	2016-08-07T00:32:00+0000	2446	0	90
96033897836_10155682519142837	2016-08-06T16:53:53+0000	3754	15	202
96033897836_10155678848982837	2016-08-05T18:34:46+0000	4296	6	386
96033897836_10155678835697837	2016-08-05T16:37:11+0000	828	1	95
96033897836_10155676937837837	2016-08-05T02:06:56+0000	12368	2	320
96033897836_10155676891272837	2016-08-05T01:36:53+0000	714	3	294
96033897836_10155673616997837	2016-08-04T01:45:00+0000	643	0	35
96033897836_10155673516017837	2016-08-04T01:00:19+0000	168	0	0
96033897836_10155672680352837	2016-08-03T19:55:34+0000	947	0	103
96033897836_10155672671462837	2016-08-03T19:47:59+0000	1447	0	123
96033897836_10155670371032837	2016-08-03T01:55:08+0000	409	0	42
96033897836_10155669004437837	2016-08-02T17:36:22+0000	1255	2	197
96033897836_10155666556592837	2016-08-01T23:05:20+0000	1135	0	165
96033897836_10155663491387837	2016-08-01T01:36:33+0000	2196	8	145
96033897836_10155658928992837	2016-07-30T20:21:00+0000	645	0	104
96033897836_10155658904202837	2016-07-30T19:55:52+0000	935	2	122
96033897836_10155655836947837	2016-07-29T21:27:00+0000	717	0	73
96033897836_10155652703422837	2016-07-28T22:55:00+0000	1091	1	141
96033897836_10155652669742837	2016-07-28T22:22:01+0000	628	1	60
96033897836_10155649469637837	2016-07-27T23:41:30+0000	1661	4	118
96033897836_10155648459282837	2016-07-27T16:47:25+0000	988	2	169
96033897836_10155646445262837	2016-07-26T23:47:57+0000	530	2	49
96033897836_10155646063737837	2016-07-26T21:50:00+0000	7641	2	269
96033897836_10155645967197837	2016-07-26T21:18:41+0000	896	3	135
96033897836_10155642673412837	2016-07-25T21:35:06+0000	1079	5	205
96033897836_10155639623262837	2016-07-25T00:02:31+0000	2136	25	186
96033897836_10155636059762837	2016-07-23T21:31:25+0000	487	2	0
96033897836_10155635446152837	2016-07-23T17:38:19+0000	1050	2	185
96033897836_10155633446637837	2016-07-23T01:20:47+0000	707	3	29
96033897836_10155633368892837	2016-07-23T01:00:00+0000	986	3	90
96033897836_10155633360067837	2016-07-23T00:28:52+0000	666	1	75
96033897836_10155633031757837	2016-07-22T22:11:00+0000	1781	2	102
96033897836_10155629631967837	2016-07-21T21:28:00+0000	1407	4	189
96033897836_10155626911587837	2016-07-21T00:39:53+0000	1191	2	98
96033897836_10155625465022837	2016-07-20T15:31:53+0000	605	9	27
96033897836_10155623493962837	2016-07-19T23:00:12+0000	2479	7	244
96033897836_10155622747077837	2016-07-19T18:47:24+0000	2675	1	585
96033897836_10155621498482837	2016-07-19T10:06:27+0000	361	0	12
96033897836_10155620377952837	2016-07-18T23:56:53+0000	1153	4	106
96033897836_10155619178112837	2016-07-18T17:32:28+0000	1293	0	254
96033897836_10155616865797837	2016-07-17T23:44:29+0000	275	1	0
96033897836_10155616385677837	2016-07-17T20:31:36+0000	969	2	76
96033897836_10155613291032837	2016-07-16T20:40:18+0000	307	2	0
96033897836_10155613102162837	2016-07-16T19:25:48+0000	1512	2	294
96033897836_10155609801642837	2016-07-15T18:56:38+0000	714	3	88
96033897836_10155607912177837	2016-07-15T03:04:12+0000	1556	1	95
96033897836_10155607894097837	2016-07-15T02:55:21+0000	1101	3	19
96033897836_10155605283717837	2016-07-14T10:59:50+0000	1228	1	164
96033897836_10155603961042837	2016-07-14T01:41:00+0000	881	1	101
96033897836_10155603844057837	2016-07-14T00:09:50+0000	826	0	112
96033897836_10155600390352837	2016-07-12T23:19:46+0000	832	0	87
96033897836_10155599582112837	2016-07-12T19:01:57+0000	25739	10	1131
96033897836_10155597037802837	2016-07-11T22:34:16+0000	1035	0	80
96033897836_10155596699407837	2016-07-11T20:05:34+0000	224	0	0
96033897836_10155594500967837	2016-07-11T01:10:50+0000	199	0	0
96033897836_10155591108117837	2016-07-10T00:09:00+0000	894	1	99
96033897836_10155588399532837	2016-07-09T00:48:28+0000	794	0	99
96033897836_10155588241422837	2016-07-08T23:30:12+0000	683	0	74
96033897836_10155587934452837	2016-07-08T21:24:47+0000	698	0	69
96033897836_10155583001267837	2016-07-07T15:17:39+0000	583	1	38
96033897836_10155581828122837	2016-07-07T02:09:11+0000	739	0	47
96033897836_10155581764592837	2016-07-07T01:29:43+0000	1715	3	263
96033897836_10155578768067837	2016-07-05T23:07:44+0000	521	0	77
96033897836_10155578396927837	2016-07-05T20:33:38+0000	1962	26	141
96033897836_10155575828012837	2016-07-04T21:48:29+0000	1341	2	110
96033897836_10155570916067837	2016-07-03T02:23:44+0000	871	1	42
96033897836_10155569329412837	2016-07-02T13:45:43+0000	673	0	76
96033897836_10155568114207837	2016-07-02T01:17:51+0000	5158	9	0
96033897836_10155567732637837	2016-07-01T22:27:21+0000	894	0	108
96033897836_10155567122387837	2016-07-01T17:55:25+0000	805	0	105
96033897836_10155565419372837	2016-07-01T01:31:55+0000	898	4	138
96033897836_10155565085827837	2016-06-30T22:55:13+0000	679	0	81
96033897836_10155565042742837	2016-06-30T22:24:12+0000	3299	0	549
96033897836_10155564887272837	2016-06-30T21:29:33+0000	870	0	81
96033897836_10155562509792837	2016-06-30T01:50:00+0000	604	2	52
96033897836_10155562510032837	2016-06-30T01:20:00+0000	747	0	117
96033897836_10155562502197837	2016-06-30T00:40:06+0000	849	0	67
96033897836_10155560594367837	2016-06-29T12:20:47+0000	14074	26	1160
96033897836_10155559390557837	2016-06-29T01:57:16+0000	1325	14	119
96033897836_10155555509967837	2016-06-27T20:39:31+0000	1428	1	184
96033897836_10155555122182837	2016-06-27T17:57:04+0000	2380	0	321
96033897836_10155552809287837	2016-06-26T22:35:41+0000	1119	1	95
96033897836_10155552593062837	2016-06-26T21:15:41+0000	897	1	72
96033897836_10155549811557837	2016-06-25T23:55:00+0000	19063	9	530
96033897836_10155549799567837	2016-06-25T22:55:00+0000	1118	1	50
96033897836_10155549741862837	2016-06-25T22:24:20+0000	3200	7	270
96033897836_10155549130017837	2016-06-25T18:23:21+0000	1070	0	122
96033897836_10155546209827837	2016-06-24T20:11:30+0000	980	0	142
96033897836_10155545610042837	2016-06-24T16:52:06+0000	601	2	51
96033897836_10155542207447837	2016-06-23T20:39:42+0000	1612	0	184
96033897836_10155539903432837	2016-06-23T02:43:37+0000	553	0	69
96033897836_10155538218462837	2016-06-22T16:07:50+0000	1629	5	282
96033897836_10155536184827837	2016-06-22T00:45:47+0000	1026	0	103
96033897836_10155535820417837	2016-06-21T22:25:59+0000	506	0	28
96033897836_10155532747832837	2016-06-21T02:23:00+0000	794	0	72
96033897836_10155532740807837	2016-06-21T01:25:03+0000	986	0	99
96033897836_10155529354617837	2016-06-19T22:57:24+0000	1226	1	64
96033897836_10155528241132837	2016-06-19T16:18:39+0000	2066	2	161
96033897836_10155526684192837	2016-06-19T04:42:34+0000	13265	24	913
96033897836_10155525938962837	2016-06-18T23:01:53+0000	693	0	46
96033897836_10155525604922837	2016-06-18T21:09:30+0000	1860	1	150
96033897836_10155522840127837	2016-06-18T00:42:44+0000	696	0	46
96033897836_10155522528092837	2016-06-17T22:08:41+0000	1651	2	386
96033897836_10155516457127837	2016-06-16T03:26:50+0000	407	0	0
96033897836_10155516263192837	2016-06-16T02:35:00+0000	755	0	119
96033897836_10155516203232837	2016-06-16T02:05:40+0000	1757	2	245
96033897836_10155513232322837	2016-06-15T01:37:58+0000	770	0	71
96033897836_10155512457772837	2016-06-14T20:14:01+0000	1399	0	180
96033897836_10155509618367837	2016-06-13T21:43:00+0000	286	0	42
96033897836_10155509605097837	2016-06-13T21:12:54+0000	1047	0	196
96033897836_10155505835327837	2016-06-12T16:19:44+0000	29413	17	705
96033897836_10155504021712837	2016-06-12T00:40:54+0000	614	1	60
96033897836_10155502915607837	2016-06-11T16:49:52+0000	593	0	56
96033897836_10155500878817837	2016-06-11T01:47:00+0000	587	0	75
96033897836_10155500868532837	2016-06-11T01:17:36+0000	479	0	45
96033897836_10155497514967837	2016-06-10T12:45:00+0000	675	1	79
96033897836_10155491294342837	2016-06-08T02:47:01+0000	552	127	91
96033897836_10155491272177837	2016-06-08T02:17:35+0000	235	1	54
96033897836_10155488207582837	2016-06-07T01:22:00+0000	466	2	20
96033897836_10155488195307837	2016-06-07T00:24:21+0000	1409	1	129
96033897836_10155485121147837	2016-06-05T22:19:42+0000	497	1	54
96033897836_10155482510022837	2016-06-05T01:08:05+0000	1659	8	212
96033897836_10155479510532837	2016-06-04T00:04:15+0000	488	0	44
96033897836_10155476727057837	2016-06-03T00:14:53+0000	851	2	78
96033897836_10155476656982837	2016-06-02T23:45:09+0000	258	0	1
96033897836_10155473591917837	2016-06-01T20:47:57+0000	1351	2	179
96033897836_10155471258697837	2016-05-31T22:30:02+0000	582	1	88
96033897836_10155468866552837	2016-05-31T01:41:05+0000	617	0	56
96033897836_10155468257382837	2016-05-30T20:24:33+0000	1145	3	118
96033897836_10155465634847837	2016-05-29T22:10:46+0000	684	2	67
96033897836_10155462971872837	2016-05-28T22:55:02+0000	484	1	0
96033897836_10155460131082837	2016-05-27T22:55:00+0000	318	0	117
96033897836_10155460129057837	2016-05-27T22:17:55+0000	100	0	0
96033897836_10155457955947837	2016-05-27T01:04:31+0000	5791	78	312
96033897836_10155455329337837	2016-05-26T01:10:00+0000	746	0	93
96033897836_10155455301347837	2016-05-26T00:31:00+0000	1482	0	231
96033897836_10155455118297837	2016-05-25T22:56:41+0000	558	0	54
96033897836_10155452441357837	2016-05-24T22:05:44+0000	1186	1	117
96033897836_10155452346377837	2016-05-24T21:27:24+0000	880	2	150
96033897836_10155450182462837	2016-05-24T02:55:00+0000	1139	0	206
96033897836_10155450243257837	2016-05-24T02:15:05+0000	473	0	56
96033897836_10155450164772837	2016-05-24T01:33:29+0000	1130	2	129
96033897836_10155446575232837	2016-05-22T21:00:00+0000	263	28	55
96033897836_10155443868242837	2016-05-21T20:05:58+0000	499	17	43
96033897836_10155443247127837	2016-05-21T15:35:07+0000	734	7	91
96033897836_10155441321592837	2016-05-20T21:37:37+0000	949	5	111
96033897836_10155441073372837	2016-05-20T19:44:10+0000	5629	10	419
96033897836_10155438345387837	2016-05-19T21:05:40+0000	824	6	141
96033897836_10155438038377837	2016-05-19T18:32:32+0000	1590	0	245
96033897836_10155435614462837	2016-05-19T00:03:28+0000	429	0	0
96033897836_10155435137522837	2016-05-18T20:10:51+0000	1744	2	140
96033897836_10155434706642837	2016-05-18T16:29:07+0000	756	2	82
96033897836_10155434214037837	2016-05-18T12:36:59+0000	1273	8	139
96033897836_10155432509812837	2016-05-17T19:47:36+0000	744	2	87
96033897836_10155429596572837	2016-05-16T17:24:13+0000	769	0	110
96033897836_10155427495317837	2016-05-15T22:24:19+0000	639	3	45
96033897836_10155424707797837	2016-05-15T14:00:00+0000	1155	0	537
96033897836_10155424872677837	2016-05-15T01:38:00+0000	471	2	38
96033897836_10155424857622837	2016-05-15T00:55:31+0000	1043	1	0
96033897836_10155424503072837	2016-05-14T22:12:27+0000	1069	7	99
96033897836_10155421804052837	2016-05-14T01:18:00+0000	1221	2	114
96033897836_10155419015947837	2016-05-13T01:31:59+0000	1932	14	140
96033897836_10155418839477837	2016-05-13T00:30:52+0000	8952	64	1097
96033897836_10155415364317837	2016-05-11T19:09:06+0000	7866	38	1804
96033897836_10155413278187837	2016-05-10T22:53:56+0000	716	9	51
96033897836_10155413104977837	2016-05-10T21:25:14+0000	1949	4	284
96033897836_10155410761627837	2016-05-09T22:46:55+0000	711	4	69
96033897836_10155410592617837	2016-05-09T21:40:21+0000	1185	5	156
96033897836_10155406867077837	2016-05-08T15:51:36+0000	11186	1	189
96033897836_10155404313242837	2016-05-07T19:02:00+0000	1440	2	185
96033897836_10155399330542837	2016-05-05T23:14:27+0000	607	14	68
96033897836_10155398722662837	2016-05-05T18:53:00+0000	2106	4	314
96033897836_10155395548652837	2016-05-04T15:22:02+0000	902	23	77
96033897836_10155393445847837	2016-05-03T20:24:57+0000	1879	20	299
96033897836_10155391385902837	2016-05-03T02:33:56+0000	692	6	58
96033897836_10155387807752837	2016-05-01T20:15:29+0000	2889	58	72
96033897836_10155385379422837	2016-04-30T22:50:29+0000	1838	7	211
96033897836_10155382724897837	2016-04-30T00:51:49+0000	1066	4	156
96033897836_10155382633557837	2016-04-30T00:16:01+0000	1224	1	134
96033897836_10155382600317837	2016-04-29T23:44:10+0000	706	3	111
96033897836_10155382263332837	2016-04-29T21:10:53+0000	940	2	121
96033897836_10155380147167837	2016-04-29T02:12:34+0000	746	6	95
96033897836_10155376802637837	2016-04-27T21:40:00+0000	1808	9	273
96033897836_10155376761082837	2016-04-27T20:33:41+0000	1162	3	134
96033897836_10155374912692837	2016-04-27T03:31:00+0000	1194	0	121
96033897836_10155374900102837	2016-04-27T02:46:39+0000	1745	10	90
96033897836_10155373934567837	2016-04-26T18:32:24+0000	1382	3	124
96033897836_10155371842047837	2016-04-25T23:18:00+0000	1092	0	92
96033897836_10155371840547837	2016-04-25T22:50:07+0000	1578	0	134
96033897836_10155366366772837	2016-04-23T20:04:48+0000	493	0	21
96033897836_10155364025327837	2016-04-22T22:02:43+0000	373	0	0
96033897836_10155361222772837	2016-04-21T23:08:42+0000	311	0	0
96033897836_10155358627782837	2016-04-21T00:40:00+0000	673	0	54
96033897836_10155358611412837	2016-04-20T23:59:47+0000	1018	0	128
96033897836_10155355862922837	2016-04-19T22:37:24+0000	957	5	45
96033897836_10155350364557837	2016-04-18T02:08:12+0000	26829	785	1286
96033897836_10155344906717837	2016-04-16T01:52:54+0000	934	0	93
96033897836_10155344041362837	2016-04-15T18:33:07+0000	681	17	103
96033897836_10155343802452837	2016-04-15T16:26:35+0000	1432	0	231
96033897836_10155341919527837	2016-04-14T22:40:00+0000	2283	3	122
96033897836_10155341917532837	2016-04-14T21:43:31+0000	372	0	34
96033897836_10155341134102837	2016-04-14T15:36:53+0000	807	0	35
96033897836_10155339374997837	2016-04-13T23:28:35+0000	834	0	87
96033897836_10155338986842837	2016-04-13T20:41:06+0000	2238	2	333
96033897836_10155338075267837	2016-04-13T13:58:50+0000	855	1	73
96033897836_10155336487267837	2016-04-13T01:00:00+0000	777	0	80
96033897836_10155336442427837	2016-04-13T00:34:06+0000	1198	43	383
